facilityId,recordId,serialNumber,serviceDesc,pe,peDesc,category,description,county,agency,programIdentifier,siteAddress,city,st,zip,latitude,longitude,activityDate,01a,01b,01c,01d,01e,01f,02a,02b,02c,02d,02e,02f,02g,03a,03b,03c,03d,03e,03f,03g,04a,04b,04c,05a,05b,05c,05d,06a,06b,06c,07a,07b,07c,08a,08b,08c,totalCritical,numberOfFbiCritical,09a,09b,10a,I0b,10c,11a,11b,11c,12a,12b,12c,12d,13a,13b,13c,14a,14b,14c,14d,14e,14f,14g,14h,14i,15a,15b,totalNonCritical
FA0003589,PR0003253,DAJ8YDCBF,"Inspection, Critical Item",1045,Restaurant (101 - 200 seats),Med Risk (3),Food - Restaurants,Arapahoe,Tri-County Health Department,La Cueva,9742 E Colfax Ave,Aurora,CO,80010,39.74004,-104.874611,09/04/2018 12:00:00 AM,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FA0006240,PR0005114,DAW0O1LNX,"Inspection, Routine",1265,"Grocery Store w/ Deli (>15,000 sq. ft.)",Med Risk (3),Food - Grocery,Arapahoe,Tri-County Health Department,Walmart Market 3128,1442 S Parker Rd,Denver,CO,80231,39.690617,-104.891029,09/12/2018 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
FA0007341,PR0007021,DAIFHCOZE,"Inspection, Critical Item",1045,Restaurant (101 - 200 seats),Med Risk (3),Food - Restaurants,Douglas,Tri-County Health Department,Chick Fil A,950 Cpl Max Donahue Ln,Highlands Ranch,CO,80129,39.54833262,-105.0022125,09/13/2018 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FA0000251,PR0002508,DAMLLFWLR,"Inspection, Routine",1005,"No fee license (K-12 schools, non-profit)",Med Risk (3),Food - Institutions,Adams,Tri-County Health Department,Welby Community School,1200 E 78th Ave,Denver,CO,80229,39.85038,-104.981773,09/20/2018 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
FA0003694,PR0002579,DAOHGU0IR,"Inspection, Routine",1025,Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Arapahoe,Tri-County Health Department,China Cafe II LLC,16870 E Iliff Ave,Aurora,CO,80013,39.673531,-104.791924,09/06/2018 12:00:00 AM,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,2,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,1,0,1,0,0,11
FA0010173,PR0011283,DAIW0AF3P,"Inspection, Routine",1025,Restaurant (0 - 100 seats),Low Risk (2),Food - Restaurants,Arapahoe,Tri-County Health Department,Coco Loco Juice Bar,2353 S Havana St Unit D14,Aurora,CO,80014,39.67331,-104.86707,09/27/2018 12:00:00 AM,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FA0001535,PR0001681,DASJXPAJ0,"Inspection, Critical Item",1065,Restaurant (>200 seats),High Risk (4),Food - Restaurants,Adams,Tri-County Health Department,Cinzzettis Italian Market Restaurant,281 W 104th Ave,Northglenn,CO,80234,39.797585,-104.903595,09/13/2018 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FA0007679,PR0008615,DA0EX52RT,"Inspection, Routine",1065,Restaurant (>200 seats),Med Risk (3),Food - Restaurants,Douglas,Tri-County Health Department,Seasons 52 4544,8325 Park Meadows Center Dr,Lone Tree,CO,80124,39.56538,-104.873924,09/26/2018 12:00:00 AM,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,7
FA0004901,PR0009735,DAJWUTX0R,"Inspection, Critical Item",1025,Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Adams,Tri-County Health Department,Aviator Bar and Grill,5200 Front Range Pkwy,Watkins,CO,80137,39.786312,-104.564583,09/25/2018 12:00:00 AM,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FA0008007,PR0007796,DAFQRSDTT,"Inspection, Routine",1025,Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Adams,Tri-County Health Department,Jersey Mikes Sub,12003 N Pecos St,Westminster,CO,80234,39.934956,-104.912453,09/10/2018 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3
FA0000774,PR0000565,DAJAFHULU,"Inspection, Critical Item",1065,Restaurant (>200 seats),Med Risk (3),Food - Restaurants,Arapahoe,Tri-County Health Department,Shotgun Willies,490 S Colorado Blvd,Glendale,CO,80246,39.707596,-104.940582,09/04/2018 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FA0000423,PR0001138,DAU2GRMQJ,"Inspection, Routine",1045,Restaurant (101 - 200 seats),Med Risk (3),Food - Restaurants,Adams,Tri-County Health Department,AMF Northglenn 358,310 W 104th Ave,Northglenn,CO,80234,39.794483,-104.956696,09/27/2018 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
FA0007403,PR0007084,DAGWOHREK,"Inspection, Routine",1025,Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Douglas,Tri-County Health Department,Subway - Castle Rock 36685,4400 Front St,Castle Rock,CO,80104,39.40614435,-104.8635692,09/14/2018 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
FA0009016,PR0009494,DAR6XFWC0,"Inspection, Routine",1225,"Grocery Store w/ Deli (0 - 15,000 sq. ft.)",Med Risk (3),Food - Grocery,Adams,Tri-County Health Department,Beltrans Meat Market,11920 Washington St Unit B,Northglenn,CO,80233-1138,,,09/06/2018 12:00:00 AM,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,5,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7
FA0001146,PR0003611,DA0IMKSW8,"Inspection, Routine",1025,Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Arapahoe,Tri-County Health Department,Carls Jr 7181,2211 S Havana St,Aurora,CO,80012,39.676506,-104.866013,09/07/2018 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,8
FA0003269,PR0011235,DA0UN4R8N,"Inspection, Routine",1225,"Grocery Store w/ Deli (0 - 15,000 sq. ft.)",Med Risk (3),Food - Restaurants,Adams,Tri-County Health Department,JFE Sushi,10351 Federal Blvd,Westminster,CO,80260,39.88385343,-105.0251672,09/25/2018 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FA0004494,PR0011357,DA1PJ0JAE,"Inspection, Routine",1025,Restaurant (0 - 100 seats),Low Risk (2),Food - Restaurants,Douglas,Tri-County Health Department,Papa Murphys Pizza CO 013,18741 Ponderosa Dr,Parker,CO,80134,39.53975934,-104.7720025,09/21/2018 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
FA0008399,PR0008415,DAFVXPQAT,"Inspection, Routine",1025,Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Douglas,Tri-County Health Department,Chipotle Mexican Grill,8515 Park Meadows Center Dr Unit 3001,Lone Tree,CO,80124,39.55925368,-104.8730193,09/11/2018 12:00:00 AM,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
FA0007450,PR0007135,DAOZPT4U6,"Inspection, Critical Item",1025,Restaurant (0 - 100 seats),High Risk (4),Food - Restaurants,Adams,Tri-County Health Department,SSA Catering Kitchen,451 E 58th Ave,Denver,CO,80216,39.834751,-104.987381,09/21/2018 12:00:00 AM,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FA0009717,PR0010431,DA6GBZJMA,"Inspection, Routine",1025,Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Adams,Tri-County Health Department,KFC,15101 E 104th Ave,Commerce City,CO,80022,,,09/06/2018 12:00:00 AM,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,6
FA0002898,PR0009745,DAQPTSTHQ,"Inspection, Critical Item",1025,Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Arapahoe,Tri-County Health Department,Happy China,4335 S Buckley Rd,Aurora,CO,80015,39.638111,-104.791641,09/20/2018 12:00:00 AM,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FA0001572,PR0000672,DACIKN05V,"Inspection, Routine",1025,Restaurant (0 - 100 seats),Very Low Risk (1),Food - Restaurants,Arapahoe,Tri-County Health Department,Olympic Park Softball Complex,15501 E Yale Ave,Aurora,CO,80013,39.665905,-104.809502,09/12/2018 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FA0003790,PR0000570,DANCGVYBD,"Inspection, Routine",1005,"No fee license (K-12 schools, non-profit)",Med Risk (3),Food - Institutions,Arapahoe,Tri-County Health Department,Euclid Middle School,777 W Euclid Ave,Littleton,CO,80120,39.597015,-104.99707,09/28/2018 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2
FA0007489,PR0007178,DAXA6J0V0,"Inspection, Critical Item",1025,Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Adams,Tri-County Health Department,Antojitos Hondurenos,11703 E Colfax Ave,Aurora,CO,80010,39.740253,-104.851601,09/27/2018 12:00:00 AM,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FA0003102,PR0011524,DAUDTS6XH,"Inspection, First Operational",1025,Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Arapahoe,Tri-County Health Department,Ifka Cafe,1535 S Havana St Unit M,Aurora,CO,80012,39.688351,-104.866013,09/10/2018 12:00:00 AM,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FA0004444,PR0001337,DAZENWPBX,"Inspection, Routine",1065,Restaurant (>200 seats),Med Risk (3),Food - Restaurants,Douglas,Tri-County Health Department,P F Changs China Bistro,8315 Park Meadows Center Dr,Lone Tree,CO,80124,39.565651,-104.874054,09/10/2018 12:00:00 AM,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,6,3,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,9
FA0007586,PR0007295,DA0JP0031,"Inspection, Routine",1025,Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Arapahoe,Tri-County Health Department,Mad Greens,7300 E Arapahoe Rd,Centennial,CO,80112,39.59491,-104.903389,09/05/2018 12:00:00 AM,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,2,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,8
FA0007844,PR0007622,DANIOXWZF,"Inspection, Critical Item",1025,Restaurant (0 - 100 seats),High Risk (4),Food - Restaurants,Arapahoe,Tri-County Health Department,Taz Indian Restaurant,10731 E Alameda Ave,Aurora,CO,80012,39.711189,-104.863396,09/17/2018 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FA0005540,PR0005475,DA4KSOSIS,"Inspection, Routine",1025,Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Arapahoe,Tri-County Health Department,Subway Sandwiches 695,2897 W Belleview Ave Ste B,Littleton,CO,80123,39.624226,-105.022942,09/12/2018 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
FA0010114,PR0011182,DA74WNLCF,"Inspection, Routine",1007,"Limited Food Service (convenience, other)",Low Risk (2),Food - Other,Arapahoe,Tri-County Health Department,McDonald Mazda Cafe,6100 S Broadway,Littleton,CO,80121,39.60589,-104.98718,09/11/2018 12:00:00 AM,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FA0000202,PR0000489,DAFRHPBUT,"Inspection, Routine",1005,"No fee license (K-12 schools, non-profit)",Med Risk (3),Food - Institutions,Adams,Tri-County Health Department,Northglenn High School,601 W 100th Pl,Northglenn,CO,80233,39.785191,-104.904335,09/26/2018 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FA0007979,PR0007763,DAQNNZU01,"Inspection, Critical Item",1025,Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Douglas,Tri-County Health Department,Subway - Broadway H R 19123,9245 S Broadway Unit 200,Highlands Ranch,CO,80129,,,09/12/2018 12:00:00 AM,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FA0001220,PR0004602,DAJQLJ0G6,"Inspection, Routine (Enforcement)",1085,"Grocery Store (0 - 15,000 sq. ft.)",Med Risk (3),Food - Grocery,Adams,Tri-County Health Department,Carniceria Tarahumara,8993 N Washington St,Thornton,CO,80229,39.986744,-104.819855,09/13/2018 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FA0003875,PR0003527,DAZZYDQ0A,"Inspection, Critical Item",1025,Restaurant (0 - 100 seats),Low Risk (2),Food - Restaurants,Douglas,Tri-County Health Department,Life Time Fitness 168,9250 Crown Crest Blvd,Parker,CO,80138,39.55018765,-104.7710629,09/24/2018 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FA0002187,PR0000401,DATOQ6WFN,"Inspection, Routine",1005,"No fee license (K-12 schools, non-profit)",Med Risk (3),Food - Institutions,Douglas,Tri-County Health Department,Mountain View Elementary School,8502 N Pinery Pkwy,Parker,CO,80134,39.45469344,-104.7278846,09/20/2018 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
FA0000035,PR0005975,DAVLBJIDC,"Inspection, Routine",1045,Restaurant (101 - 200 seats),Med Risk (3),Food - Restaurants,Adams,Tri-County Health Department,Saigon Basil,10665 Melody Dr,Northglenn,CO,80234,39.91415,-104.973694,09/11/2018 12:00:00 AM,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6
FA0002143,PR0003969,DAESUCGZ4,"Inspection, Routine",1025,Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Arapahoe,Tri-County Health Department,Mariscos El Rey,820 Dayton St,Aurora,CO,80010,39.730133,-104.875252,09/05/2018 12:00:00 AM,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,6,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,8
FA0004313,PR0001176,DACRMX0US,"Inspection, Routine",1045,Restaurant (101 - 200 seats),Med Risk (3),Food - Restaurants,Douglas,Tri-County Health Department,Nordstrom Grill,8465 Park Meadows Center Dr,Lone Tree,CO,80124,39.560875,-104.872643,09/26/2018 12:00:00 AM,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4
FA0000351,PR0002978,DARYBQIUA,"Inspection, Routine",1265,"Grocery Store w/ Deli (>15,000 sq. ft.)",Med Risk (3),Food - Grocery,Adams,Tri-County Health Department,Safeway Store 892 and Starbucks Coffee,3840 E 104th Ave,Thornton,CO,80229,39.804005,-104.978172,09/24/2018 12:00:00 AM,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
FA0005524,PR0011025,DAWDC9RNY,"Inspection, Routine",1025,Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Arapahoe,Tri-County Health Department,Strawberries Catering Taste of a lifetime,3535 S Platte River Dr Unit A3,Sheridan,CO,80110,39.652046,-105.008995,09/21/2018 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,4
FA0002205,PR0000379,DAMAMJJYA,"Inspection, Routine",1005,"No fee license (K-12 schools, non-profit)",Med Risk (3),Food - Institutions,Douglas,Tri-County Health Department,Sedalia Elementary,5449 N Huxtable St,Sedalia,CO,80135,39.4372139,-104.9700775,09/07/2018 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
FA0005546,PR0004032,DAGQREBSS,"Inspection, Routine",1025,Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Arapahoe,Tri-County Health Department,Subway 12979,15340 E Alameda Pkwy,Aurora,CO,80017,39.708485,-104.807953,09/27/2018 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,3
FA0003591,PR0009251,DAVLYPODT,"Inspection, Critical Item",1225,"Grocery Store w/ Deli (0 - 15,000 sq. ft.)",Med Risk (3),Food - Grocery,Adams,Tri-County Health Department,Taqueria Y Carniceria Mi Lindo Michoacan,2001 Coronado Pkwy N,Thornton,CO,80229,39.877838,-104.80275,09/27/2018 12:00:00 AM,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FA0006186,PR0003207,DAMHFL9ZT,"Inspection, Critical Item",1025,Restaurant (0 - 100 seats),High Risk (4),Food - Restaurants,Arapahoe,Tri-County Health Department,Voulas Kitchen,15151 E Alameda Pkwy,Aurora,CO,80012,39.708736,-104.812294,09/20/2018 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FA0005342,PR0002515,DA5ZVJJUG,"Inspection, Critical Item",1225,"Grocery Store w/ Deli (0 - 15,000 sq. ft.)",Med Risk (3),Food - Grocery,Adams,Tri-County Health Department,Tortilleria Las Dos Americas,6065 Quebec St,Commerce City,CO,80022,39.944813,-104.992966,09/24/2018 12:00:00 AM,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FA0002869,PR0001141,DATKRVHTB,"Inspection, Critical Item",1025,Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Adams,Tri-County Health Department,Mama Alvinos Pizzeria,15179 E Colfax Ave Unit A,Aurora,CO,80011,39.740204,-104.811363,09/20/2018 12:00:00 AM,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FA0002740,PR0009346,DA8JCSBOM,"Inspection, Routine",1025,Restaurant (0 - 100 seats),Low Risk (2),Food - Restaurants,Adams,Tri-County Health Department,Quality Inn and Suites,12085 Delaware St,Westminster,CO,80234,39.882858,-105.025009,09/04/2018 12:00:00 AM,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
FA0001180,PR0004388,DAYJXGEEY,"Inspection, Routine",1007,"Limited Food Service (convenience, other)",Very Low Risk (1),Food - Grocery,Arapahoe,Tri-County Health Department,Cakeheads,82 Inverness Dr E Unit E,Englewood,CO,80112,39.580254,-104.860878,09/17/2018 12:00:00 AM,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
FA0006853,PR0011005,DAKML3FKP,"Inspection, Routine",1025,Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Arapahoe,Tri-County Health Department,Pho 007,389 W Littleton Blvd,Littleton,CO,80120,39.613338,-104.992043,09/17/2018 12:00:00 AM,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,10
